Case ID,Create Fine|Create Fine,Send Fine|Insert Fine Notification,Appeal to Judge|Appeal to Judge,Appeal to Judge|Send for Credit Collection,Payment|Create Fine,Insert Fine Notification|Send Fine,Create Fine|Insert Fine Notification,Create Fine|Payment,Send Fine|Create Fine,Send Fine|Payment,Insert Fine Notification|Add penalty,Add penalty|Send for Credit Collection,Payment|Insert Date Appeal to Prefecture,Send Fine|Appeal to Judge,Insert Fine Notification|Create Fine,Payment|Appeal to Judge,Create Fine|Send Fine,Add penalty|Payment,Appeal to Judge|Create Fine,Add penalty|Insert Fine Notification,Create Fine|Appeal to Judge,Insert Date Appeal to Prefecture|Create Fine,Payment|Insert Fine Notification,Add penalty|Send Fine,Create Fine|Send for Credit Collection,Insert Fine Notification|Payment,Payment|Send for Credit Collection,Appeal to Judge|Payment,Send for Credit Collection|Send Fine,Send Fine|Send Appeal to Prefecture,Payment|Send Fine,Insert Fine Notification|Send for Credit Collection,Send for Credit Collection|Send for Credit Collection,Insert Fine Notification|Insert Fine Notification,Appeal to Judge|Send Fine,Send Fine|Send Fine,Insert Fine Notification|Insert Date Appeal to Prefecture,Send Appeal to Prefecture|Insert Fine Notification,Add penalty|Add penalty,Send Fine|Send for Credit Collection,Send Fine|Add penalty,Send for Credit Collection|Add penalty,Add penalty|Insert Date Appeal to Prefecture,Send for Credit Collection|Insert Fine Notification,Create Fine|Add penalty,Payment|Payment,Send for Credit Collection|Create Fine,Send for Credit Collection|Payment,Payment|Add penalty,Add penalty|Create Fine,Insert Fine Notification|Appeal to Judge,Insert Date Appeal to Prefecture|Send Appeal to Prefecture,Add penalty|Appeal to Judge,Appeal to Judge|Insert Fine Notification,Appeal to Judge|Add penalty
case 142,1.0,0.7,0.0,0.0,0.0,0.0,0.3429999999999999,0.7,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.24009999999999995,1.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.0
case 143,1.0,0.7,0.0,0.0,0.0,0.0,0.3429999999999999,0.7,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.24009999999999995,1.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.0
case 144,1.0,0.7,0.0,0.0,0.0,0.0,0.3429999999999999,0.7,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.16806999999999994,0.0,0.24009999999999995,0.0,0.0,0.0,0.7,0.48999999999999994,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3429999999999999,0.48999999999999994,0.0,0.0,0.0,0.24009999999999995,1.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.0
case 145,1.0,0.7,0.0,0.0,0.0,0.0,0.3429999999999999,0.7,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.16806999999999994,0.0,0.24009999999999995,0.0,0.0,0.0,0.7,0.48999999999999994,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3429999999999999,0.48999999999999994,0.0,0.0,0.0,0.24009999999999995,1.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.0
case 146,1.0,0.7,0.0,0.0,0.0,0.0,0.3429999999999999,0.7,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.16806999999999994,0.0,0.24009999999999995,0.0,0.0,0.0,0.7,0.48999999999999994,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3429999999999999,0.48999999999999994,0.0,0.0,0.0,0.24009999999999995,1.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.0
case 147,1.0,0.7,0.0,0.0,0.0,0.0,0.3429999999999999,0.7,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.7,0.0,0.8329999999999999,0.0,0.0,0.0,0.4081699999999999,1.0,0.0,0.0,0.5830999999999998,0.0,0.0,0.0,0.0,0.0,0.0
case 148,1.0,0.7,0.0,0.0,0.0,0.0,0.3429999999999999,0.7,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.7,0.0,0.8329999999999999,0.0,0.0,0.0,0.4081699999999999,1.0,0.0,0.0,0.5830999999999998,0.0,0.0,0.0,0.0,0.0,0.0
case 149,1.0,0.7,0.0,0.0,0.0,0.0,0.3429999999999999,0.7,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.7,0.0,0.8329999999999999,0.0,0.0,0.0,0.4081699999999999,1.0,0.0,0.0,0.5830999999999998,0.0,0.0,0.0,0.0,0.0,0.0
case 15,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 150,1.0,0.7,0.0,0.0,0.0,0.0,0.3429999999999999,0.7,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.7,0.0,0.8329999999999999,0.0,0.0,0.0,0.4081699999999999,1.0,0.0,0.0,0.5830999999999998,0.0,0.0,0.0,0.0,0.0,0.0
case 151,1.0,0.7,0.0,0.0,0.0,0.0,0.3429999999999999,0.8680699999999999,0.0,0.3429999999999999,0.7,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.24009999999999995,1.2401,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.0
case 152,1.0,0.7,0.0,0.0,0.0,0.0,0.3429999999999999,0.8680699999999999,0.0,0.3429999999999999,0.7,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.24009999999999995,1.2401,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.0
case 153,1.0,0.7,0.0,0.0,0.0,0.0,0.3429999999999999,0.8680699999999999,0.0,0.3429999999999999,0.7,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.24009999999999995,1.2401,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.0
case 154,1.0,0.7,0.0,0.0,0.0,0.0,0.3429999999999999,0.8680699999999999,0.0,0.3429999999999999,0.7,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.24009999999999995,1.2401,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.0
case 155,1.0,0.7,0.0,0.0,0.0,0.0,0.3429999999999999,0.8680699999999999,0.0,0.3429999999999999,0.7,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.24009999999999995,1.2401,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.0
case 156,1.0,0.7,0.0,0.0,0.0,0.0,0.3429999999999999,0.8680699999999999,0.0,0.3429999999999999,0.7,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.24009999999999995,1.2401,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.0
case 157,1.0,0.7,0.0,0.0,0.0,0.0,0.3429999999999999,0.8680699999999999,0.0,0.3429999999999999,0.7,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.24009999999999995,1.2401,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.0
case 158,1.0,0.7,0.0,0.0,0.0,0.0,0.3429999999999999,0.8680699999999999,0.0,0.3429999999999999,0.7,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.24009999999999995,1.2401,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.0
case 159,1.0,0.7,1.0,0.0,0.0,0.0,0.3429999999999999,0.9400999999999999,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,0.0,0.24009999999999995,0.48999999999999994,0.0,0.0,0.0,0.16806999999999994,0.0,0.48999999999999994,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.343,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0
case 16,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.3429999999999999,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 160,1.0,0.7,0.0,0.0,0.0,0.0,0.3429999999999999,0.9400999999999999,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 161,1.0,0.7,0.0,0.0,0.0,0.0,0.3429999999999999,0.9400999999999999,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.16806999999999994,0.7,0.24009999999999995,0.0,0.0,0.0,0.7,0.48999999999999994,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,1.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 162,1.0,0.7,0.0,0.0,0.0,0.0,0.3429999999999999,0.9400999999999999,0.0,0.48999999999999994,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.16806999999999994,1.343,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.0,0.0
case 163,1.0,0.7,0.0,0.0,0.0,0.0,0.3429999999999999,1.1081699999999999,0.0,0.8329999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 164,1.0,0.48999999999999994,1.0,0.0,0.0,0.0,0.24009999999999995,1.043,0.0,0.7,0.0,0.0,0.0,0.3429999999999999,0.0,0.24009999999999995,0.48999999999999994,0.0,0.0,0.0,0.16806999999999994,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0
case 165,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.24009999999999995,1.043,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 166,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.24009999999999995,1.043,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.3429999999999999,0.0,0.16806999999999994,0.0,0.24009999999999995,0.0,0.0,0.0,0.7,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 167,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.24009999999999995,1.043,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.3429999999999999,0.0,0.16806999999999994,0.0,0.24009999999999995,0.0,0.0,0.0,0.7,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 168,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.24009999999999995,1.043,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.16806999999999994,1.49,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.0,0.0
case 169,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.24009999999999995,1.043,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.16806999999999994,1.49,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.0,0.0
case 17,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.3429999999999999,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 170,1.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.24009999999999995,1.2110699999999999,0.0,1.043,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 171,1.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.16806999999999994,1.2831,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 172,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4511699999999998,0.0,1.533,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0730999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 173,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2831,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.043,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 176,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,1.0,0.0,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0
case 177,1.0,0.7,1.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.7,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0
case 178,1.0,0.7,1.7,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.8329999999999999,0.0,0.0,0.7,0.0,0.0,0.0,0.5830999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0
case 179,1.0,0.7,1.0,0.7,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.7,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0
case 18,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.3429999999999999,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 180,1.0,0.7,1.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.48999999999999994,0.0,0.0,0.7,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.7
case 181,1.0,0.7,1.7,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.8329999999999999,0.0,0.0,0.7,0.0,0.0,0.0,0.5830999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0
case 182,1.0,0.7,1.0,0.7,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.7,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0
case 183,1.0,0.7,1.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.48999999999999994,0.0,0.0,0.7,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.7
case 184,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
case 185,1.0,0.7,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,1.0,0.0,1.0,0.48999999999999994,0.0,1.0,0.0,0.48999999999999994,0.0,0.7,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0
case 186,1.0,0.7,1.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.7,0.0,0.0,0.3429999999999999,0.0,0.0,0.7,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.7,0.0,0.0
case 187,1.0,0.7,1.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.7,0.0,0.0,0.3429999999999999,0.0,0.0,0.7,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.7,0.0,0.0
case 188,1.0,0.7,1.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.7,0.0,0.0,0.3429999999999999,0.0,0.0,0.7,0.0,0.0,0.0,0.24009999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.48999999999999994,0.0,0.0,0.0,0.3429999999999999,0.0,0.0,0.0,0.0,0.0,0.48999999999999994,0.0,0.7,0.0,0.0
